datetime,site,g_lmp_mean,g_lmp_std,g_toll_mean,g_toll_std,train_mean,train_std,inf_mean,inf_std,train_compute_mwh_mean,train_compute_mwh_std,inf_compute_mwh_mean,inf_compute_mwh_std,train_flops_mean,train_flops_std,inf_tokens_mean,inf_tokens_std,revenue_inf_mean,revenue_inf_std,revenue_bess_mean,revenue_bess_std,cost_lmp_mean,cost_lmp_std,cost_toll_mean,cost_toll_std,cost_bess_ch_mean,cost_bess_ch_std,profit_mean,profit_std,lmp_mean,lmp_std,rev_inf_mean,rev_inf_std
2026-06-01 05:00:00,HOUSTON,97.6,11.876919823329443,2.4,11.876919823329446,100.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,1.524096e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2577.2328552246095,1011.0277565931214,136.2719442844391,674.5334176360469,0.0,0.0,-2713.5047995090486,1226.4693860671932,27.381166,13.085289,166666.66666666666,0.0
2026-06-01 05:00:00,WEST,96.0,19.794866372215736,0.0,0.0,96.0,19.794866372215736,0.0,0.0,76.8,15.835893097772596,0.0,0.0,1.4631321600000002e+23,3.0169276658428523e+22,0.0,0.0,0.0,0.0,0.0,0.0,2590.132486343384,1383.440384550126,0.0,0.0,0.0,0.0,-2590.132486343384,1383.440384550126,30.023933,19.95554,166666.66666666666,0.0
2026-06-01 06:00:00,HOUSTON,95.6,18.200695209866268,3.6,14.393876248925713,99.2,5.65685424949238,0.0,0.0,79.36,4.525483399593904,0.0,0.0,1.511903232e+23,8.621588934234342e+21,0.0,0.0,0.0,0.0,0.0,0.0,2638.268425369263,971.0656894178214,201.83574070930482,807.2745603869976,0.0,0.0,-2840.1041660785677,1125.1663328126044,29.303513,13.244537,166666.66666666666,0.0
2026-06-01 06:00:00,WEST,94.0,23.98979374820952,0.0,0.0,94.0,23.98979374820952,0.0,0.0,75.2,19.191834998567618,0.0,0.0,1.4326502400000003e+23,3.656274869247114e+22,0.0,0.0,0.0,0.0,0.0,0.0,2578.7713117599487,1324.821485758072,0.0,0.0,0.0,0.0,-2578.7713117599487,1324.821485758072,31.133404,19.47319,166666.66666666666,0.0
2026-06-01 07:00:00,HOUSTON,96.8,16.343256738371533,2.4,11.876919823329445,99.2,5.656854249492382,0.0,0.0,79.36,4.525483399593905,0.0,0.0,1.511903232e+23,8.621588934234343e+21,0.0,0.0,0.0,0.0,0.0,0.0,2426.7992700576783,1090.6704662870611,132.2355360031128,654.420117215102,0.0,0.0,-2559.034806060791,1141.567466825519,26.842735,14.883474,166666.66666666666,0.0
2026-06-01 07:00:00,WEST,94.0,23.98979374820952,0.0,0.0,94.0,23.98979374820952,0.0,0.0,75.2,19.191834998567618,0.0,0.0,1.4326502400000003e+23,3.656274869247114e+22,0.0,0.0,0.0,0.0,0.0,0.0,2085.8402495384216,1246.0903737113708,0.0,0.0,0.0,0.0,-2085.8402495384216,1246.0903737113708,25.6457,18.174938,166666.66666666666,0.0
2026-06-01 08:00:00,HOUSTON,98.8,8.485281374238568,1.2,8.48528137423857,100.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,1.524096e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2058.143594932556,1026.700730373303,65.56379642486573,463.60605052356874,0.0,0.0,-2123.707391357422,1160.6938721459085,21.374134,12.094644,166666.66666666666,0.0
2026-06-01 08:00:00,WEST,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,1.524096e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1773.0889695882797,1454.181046687553,0.0,0.0,0.0,0.0,-1773.0889695882797,1454.181046687553,17.73089,14.54181,166666.66666666666,0.0
2026-06-01 09:00:00,HOUSTON,98.8,8.485281374238568,1.2,8.48528137423857,100.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,1.524096e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2081.6723987579344,958.5418501444518,65.56379642486573,463.60605052356874,0.0,0.0,-2147.2361951828,1097.6533818412336,21.600662,11.450353,166666.66666666666,0.0
2026-06-01 09:00:00,WEST,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,1.524096e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1534.4192597866058,1216.67546636365,0.0,0.0,0.0,0.0,-1534.4192597866058,1216.67546636365,15.344193,12.166755,166666.66666666666,0.0
2026-06-01 10:00:00,HOUSTON,95.6,18.200695209866268,3.6,14.393876248925714,99.2,5.656854249492382,0.0,0.0,79.36,4.525483399593905,0.0,0.0,1.511903232e+23,8.621588934234343e+21,0.0,0.0,0.0,0.0,0.0,0.0,2239.209302711487,1059.8611404226035,201.79305768013,807.0977332304913,0.0,0.0,-2441.002360391617,1240.4514118629638,25.427423,14.780242,166666.66666666666,0.0
2026-06-01 10:00:00,WEST,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,1.524096e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1419.3106922507286,1205.4931178139464,0.0,0.0,0.0,0.0,-1419.3106922507286,1205.4931178139464,14.193107,12.054932,166666.66666666666,0.0
2026-06-01 11:00:00,HOUSTON,94.0,23.989793748209525,3.6,14.393876248925716,97.6,9.595917499283805,0.0,0.0,78.08,7.676733999427052,0.0,0.0,1.4875176960000002e+23,1.4625099476988456e+22,0.0,0.0,0.0,0.0,0.0,0.0,2478.945545196533,1321.6572560101274,200.5908525466919,802.3685079316739,0.0,0.0,-2679.5363977432253,1172.9319889688236,29.512545,17.101776,166666.66666666666,0.0
2026-06-01 11:00:00,WEST,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,1.524096e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1509.9589101821184,1178.9112608599214,0.0,0.0,0.0,0.0,-1509.9589101821184,1178.9112608599214,15.099588,11.789113,166666.66666666666,0.0
2026-06-01 12:00:00,HOUSTON,85.2,33.0268907135395,10.8,23.285276069496216,96.0,12.121830534626525,0.0,0.0,76.8,9.697464427701226,0.0,0.0,1.4631321600000002e+23,1.8474833430502154e+22,0.0,0.0,0.0,0.0,0.0,0.0,2494.507281112671,1348.82373699758,612.6957764625549,1321.7974730696794,0.0,0.0,-3107.203057575226,1368.3829587329685,35.915966,20.903166,166666.66666666666,0.0
2026-06-01 12:00:00,WEST,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,1.524096e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1623.7088418006897,1236.9908587930663,0.0,0.0,0.0,0.0,-1623.7088418006897,1236.9908587930663,16.23709,12.369908,166666.66666666666,0.0
2026-06-01 13:00:00,HOUSTON,84.0,33.56382892705923,10.8,23.285276069496213,94.8,17.52432711450932,0.0,0.0,75.84,14.019461691607457,0.0,0.0,1.4448430080000003e+23,2.6708756857915196e+22,0.0,0.0,0.0,0.0,0.0,0.0,2710.639306259155,1437.4912238313102,612.0347249507904,1320.3053762565003,0.0,0.0,-3322.6740312099455,1521.5216656463406,39.229416,21.454449,166666.66666666666,0.0
2026-06-01 13:00:00,WEST,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,1.524096e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1803.7516490221024,1348.2895681910488,0.0,0.0,0.0,0.0,-1803.7516490221024,1348.2895681910488,18.037516,13.482896,166666.66666666666,0.0
2026-06-01 14:00:00,HOUSTON,84.0,33.56382892705923,9.6,22.219682394541234,93.6,21.548237297102634,0.0,0.0,74.88,17.238589837682106,0.0,0.0,1.4265538560000002e+23,3.2841582271564926e+22,0.0,0.0,0.0,0.0,0.0,0.0,2850.589448547363,1566.0628792921239,541.6742736339569,1254.3751966102864,0.0,0.0,-3392.26372218132,1695.8851938410658,41.02248,22.712944,166666.66666666666,0.0
2026-06-01 14:00:00,WEST,98.0,14.142135623730947,0.0,0.0,98.0,14.142135623730947,0.0,0.0,78.4,11.313708498984761,0.0,0.0,1.49361408e+23,2.155397233558585e+22,0.0,0.0,0.0,0.0,0.0,0.0,1759.3542739152908,1404.9382462221467,0.0,0.0,0.0,0.0,-1759.3542739152908,1404.9382462221467,18.925468,15.435781,166666.66666666666,0.0
2026-06-01 15:00:00,HOUSTON,84.4,34.59149358688388,9.6,22.219682394541234,94.0,18.182745801939788,0.0,0.0,75.2,14.546196641551838,0.0,0.0,1.4326502400000003e+23,2.7712250145753237e+22,0.0,0.0,0.0,0.0,0.0,0.0,2961.324177932739,1693.7858658067705,545.9805520534516,1264.3464168622193,0.0,0.0,-3507.304729986191,1516.5012529746011,43.088097,24.906752,166666.66666666666,0.0
2026-06-01 15:00:00,WEST,98.0,14.142135623730947,0.0,0.0,98.0,14.142135623730947,0.0,0.0,78.4,11.313708498984761,0.0,0.0,1.49361408e+23,2.155397233558585e+22,0.0,0.0,0.0,0.0,0.0,0.0,1737.7695424556732,1388.424151766905,0.0,0.0,0.0,0.0,-1737.7695424556732,1388.424151766905,18.808723,15.633725,166666.66666666666,0.0
2026-06-01 16:00:00,HOUSTON,79.6,36.25082687304652,14.4,25.885146635214,94.0,18.1827458019398,0.0,0.0,75.2,14.546196641551832,0.0,0.0,1.4326502400000003e+23,2.7712250145753233e+22,0.0,0.0,0.0,0.0,0.0,0.0,2773.2375514984133,1500.5116360206405,816.8752894878387,1469.1842048249543,0.0,0.0,-3590.1128409862517,1553.32370457204,43.16675,22.093882,166666.66666666666,0.0
2026-06-01 16:00:00,WEST,98.0,14.142135623730947,0.0,0.0,98.0,14.142135623730947,0.0,0.0,78.4,11.313708498984761,0.0,0.0,1.49361408e+23,2.155397233558585e+22,0.0,0.0,0.0,0.0,0.0,0.0,1836.084913134575,1362.0177095227666,0.0,0.0,0.0,0.0,-1836.084913134575,1362.0177095227666,19.704632,15.014786,166666.66666666666,0.0
2026-06-01 17:00:00,HOUSTON,83.6,36.0702262883087,9.6,22.21968239454123,93.2,18.783405615878397,0.0,0.0,74.56,15.026724492702721,0.0,0.0,1.4204574720000003e+23,2.8627713365537813e+22,0.0,0.0,0.0,0.0,0.0,0.0,2944.473560333252,1750.5926524552247,547.6641589164734,1268.2148103596542,0.0,0.0,-3492.1377192497253,1458.8441672523538,41.967297,21.22145,166666.66666666666,0.0
2026-06-01 17:00:00,WEST,98.0,14.142135623730947,0.0,0.0,98.0,14.142135623730947,0.0,0.0,78.4,11.313708498984761,0.0,0.0,1.49361408e+23,2.155397233558585e+22,0.0,0.0,0.0,0.0,0.0,0.0,2139.354562520981,1446.5557587884539,0.0,0.0,0.0,0.0,-2139.354562520981,1446.5557587884539,22.997475,16.36624,166666.66666666666,0.0
2026-06-01 18:00:00,HOUSTON,73.6,40.494897637775026,18.0,27.774602993176543,91.6,19.831947016089455,0.0,0.0,73.28,15.865557612871568,0.0,0.0,1.396071936e+23,3.0225791119433885e+22,0.0,0.0,0.0,0.0,0.0,0.0,2629.9822856903074,1574.894289011194,1030.7191981315614,1591.1401723937083,0.0,0.0,-3660.701483821869,1457.5129290442082,47.300938,25.691683,166666.66666666666,0.0
2026-06-01 18:00:00,WEST,94.93007062000001,20.984281288990616,0.0,0.0,94.93007062000001,20.984281288990616,0.0,0.0,75.944056496,16.787425031192498,0.0,0.0,1.4468254091165954e+23,3.1982059175425444e+22,0.0,0.0,0.0,0.0,0.0,0.0,2779.0753718110736,1669.1260267973025,0.0,0.0,0.0,0.0,-2779.0753718110736,1669.1260267973025,31.442411,19.286121,166666.66666666666,0.0
2026-06-01 19:00:00,HOUSTON,45.73007062,45.297310189539054,31.730070620000003,29.953217972316672,77.46014124,30.566629791893362,0.0,0.0,61.968112991999995,24.453303833514695,0.0,0.0,1.1805669142331905e+23,4.658647819930551e+22,0.0,0.0,0.0,0.0,0.0,0.0,1972.504545419162,1841.3216602719071,1813.1245474128182,1712.1082040847696,0.0,0.0,-3785.62909283198,1714.3384360308437,74.589035,47.91527,166666.66666666666,0.0
2026-06-01 19:00:00,WEST,72.0,45.355736761107266,0.0,0.0,72.0,45.355736761107266,0.0,0.0,57.6,36.28458940888582,0.0,0.0,1.0973491200000002e+23,6.912649697465654e+22,0.0,0.0,0.0,0.0,0.0,0.0,3173.408866882324,2445.308947402468,0.0,0.0,0.0,0.0,-3173.408866882324,2445.308947402468,60.743362,31.606857,166666.66666666666,0.0
2026-06-01 20:00:00,HOUSTON,49.2,45.929848904695554,30.0,30.304576336566324,79.2,29.955068393328357,0.0,0.0,63.36,23.964054714662687,0.0,0.0,1.2070840320000002e+23,4.565439991799819e+22,0.0,0.0,0.0,0.0,0.0,0.0,2284.361799621582,2036.1356896770633,1713.0996701717377,1731.9535591249596,0.0,0.0,-3997.46146979332,1697.9500438991627,82.0769,59.966503,166666.66666666666,0.0
2026-06-01 20:00:00,WEST,50.0,50.50762722761054,0.0,0.0,50.0,50.50762722761054,0.0,0.0,40.0,40.406101782088435,0.0,0.0,7.62048e+22,7.697847262709231e+22,0.0,0.0,0.0,0.0,0.0,0.0,2244.6755027770996,2531.79604070788,0.0,0.0,0.0,0.0,-2244.6755027770996,2531.79604070788,76.01991,39.825108,166666.66666666666,0.0
2026-06-01 21:00:00,HOUSTON,64.0,43.14191105869,25.2,29.914162914197398,89.2,21.07711787600913,0.0,0.0,71.36,16.861694300807304,0.0,0.0,1.3594936320000001e+23,3.2123551046354004e+22,0.0,0.0,0.0,0.0,0.0,0.0,2692.1500442504885,1786.1229919374462,1441.8273357868195,1712.8777737353062,0.0,0.0,-4133.977380037308,1417.6761689154641,62.64903,43.679253,166666.66666666666,0.0
2026-06-01 21:00:00,WEST,66.0,47.85181206984064,0.0,0.0,66.0,47.85181206984064,0.0,0.0,52.8,38.28144965587252,0.0,0.0,1.00590336e+23,7.293075536839586e+22,0.0,0.0,0.0,0.0,0.0,0.0,2878.6494674682617,2727.186373398421,0.0,0.0,0.0,0.0,-2878.6494674682617,2727.186373398421,59.902782,33.13639,166666.66666666666,0.0
2026-06-01 22:00:00,HOUSTON,84.4,34.591493586883885,9.6,22.219682394541234,94.0,18.182745801939788,0.0,0.0,75.2,14.546196641551838,0.0,0.0,1.4326502400000003e+23,2.7712250145753233e+22,0.0,0.0,0.0,0.0,0.0,0.0,2952.587968826294,1584.1095618792483,544.0200137615204,1259.6952105921982,0.0,0.0,-3496.607982587814,1364.0660385114804,43.895905,27.916042,166666.66666666666,0.0
2026-06-01 22:00:00,WEST,84.0,37.03280399090206,0.0,0.0,84.0,37.03280399090206,0.0,0.0,67.2,29.62624319272165,0.0,0.0,1.28024064e+23,5.644154843131787e+22,0.0,0.0,0.0,0.0,0.0,0.0,3157.3516273498535,2194.260277340438,0.0,0.0,0.0,0.0,-3157.3516273498535,2194.260277340438,44.288387,24.067276,166666.66666666666,0.0
2026-06-01 23:00:00,HOUSTON,88.4,29.990474678280293,7.2,19.695643359558957,95.6,16.801360489130463,0.0,0.0,76.48,13.441088391304373,0.0,0.0,1.4570357760000003e+23,2.5606886316041786e+22,0.0,0.0,0.0,0.0,0.0,0.0,2659.2534252166747,1306.8169563605952,410.6957968711853,1124.161572074716,0.0,0.0,-3069.94922208786,1351.4730171209708,36.07274,21.979372,166666.66666666666,0.0
2026-06-01 23:00:00,WEST,92.0,27.40475156178697,0.0,0.0,92.0,27.40475156178697,0.0,0.0,73.6,21.923801249429577,0.0,0.0,1.4021683200000003e+23,4.1767472236313274e+22,0.0,0.0,0.0,0.0,0.0,0.0,3270.364471912384,2068.8355432871317,0.0,0.0,0.0,0.0,-3270.364471912384,2068.8355432871317,38.58528,21.177338,166666.66666666666,0.0
2026-06-02 00:00:00,HOUSTON,94.0,23.989793748209518,3.6,14.393876248925713,97.6,9.59591749928381,0.0,0.0,78.08,7.676733999427048,0.0,0.0,1.4875176960000002e+23,1.4625099476988456e+22,0.0,0.0,0.0,0.0,0.0,0.0,2739.706958770752,1305.2835903976668,203.76798219680785,816.1650950693235,0.0,0.0,-2943.4749409675596,1109.3129800241163,32.461914,17.417099,166239.34678170295,0.0
2026-06-02 00:00:00,WEST,96.0,19.794866372215736,0.0,0.0,96.0,19.794866372215736,0.0,0.0,76.8,15.835893097772592,0.0,0.0,1.4631321600000002e+23,3.0169276658428527e+22,0.0,0.0,0.0,0.0,0.0,0.0,3356.7709439992905,1862.536862805564,0.0,0.0,0.0,0.0,-3356.7709439992905,1862.536862805564,36.406006,18.70308,166239.34678170295,0.0
2026-06-02 01:00:00,HOUSTON,96.8,16.343256738371533,2.4,11.876919823329443,99.2,5.656854249492381,0.0,0.0,79.36,4.525483399593904,0.0,0.0,1.511903232e+23,8.621588934234341e+21,0.0,0.0,0.0,0.0,0.0,0.0,2707.3902069091796,1223.577830541116,131.36890797615052,650.7336960776229,0.0,0.0,-2838.7591148853303,1227.3577953197043,29.095118,13.50269,166239.34678170295,0.0
2026-06-02 01:00:00,WEST,98.0,14.142135623730947,0.0,0.0,98.0,14.142135623730947,0.0,0.0,78.4,11.313708498984761,0.0,0.0,1.49361408e+23,2.155397233558585e+22,0.0,0.0,0.0,0.0,0.0,0.0,3137.21312469244,1896.9830851027025,0.0,0.0,0.0,0.0,-3137.21312469244,1896.9830851027025,32.587704,18.865536,166239.34678170295,0.0
2026-06-02 02:00:00,HOUSTON,96.4,14.393876248925716,3.6,14.393876248925716,100.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,1.524096e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2517.7205947875977,1086.416914045298,198.59031114578247,794.5867793074647,0.0,0.0,-2716.31090593338,1325.4172253386491,27.319273,13.622213,166239.34678170295,0.0
2026-06-02 02:00:00,WEST,96.0,19.79486637221574,0.0,0.0,96.0,19.79486637221574,0.0,0.0,76.8,15.835893097772592,0.0,0.0,1.4631321600000002e+23,3.0169276658428523e+22,0.0,0.0,0.0,0.0,0.0,0.0,2735.2163066864014,1592.0445954552865,0.0,0.0,0.0,0.0,-2735.2163066864014,1592.0445954552865,30.925287,19.541477,166239.34678170295,0.0
2026-06-02 03:00:00,HOUSTON,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,1.524096e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2596.8002758026123,1272.551333665607,0.0,0.0,0.0,0.0,-2596.8002758026123,1272.551333665607,25.968002,12.725513,166239.34678170295,0.0
2026-06-02 03:00:00,WEST,92.0,27.404751561786966,0.0,0.0,92.0,27.404751561786966,0.0,0.0,73.6,21.923801249429573,0.0,0.0,1.4021683200000003e+23,4.176747223631328e+22,0.0,0.0,0.0,0.0,0.0,0.0,2494.7704558372498,1667.7480856013108,0.0,0.0,0.0,0.0,-2494.7704558372498,1667.7480856013108,31.143898,21.05154,166239.34678170295,0.0
2026-06-02 04:00:00,HOUSTON,95.6,18.20069520986627,3.6,14.393876248925713,99.2,5.656854249492382,0.0,0.0,79.36,4.525483399593904,0.0,0.0,1.511903232e+23,8.62158893423434e+21,0.0,0.0,0.0,0.0,0.0,0.0,2413.2613456726076,1132.2911121551167,209.41370701789856,837.7069004319959,0.0,0.0,-2622.675052690506,1305.9360031696583,26.960472,14.470357,166239.34678170295,0.0
2026-06-02 04:00:00,WEST,94.0,23.989793748209518,0.0,0.0,94.0,23.989793748209518,0.0,0.0,75.2,19.191834998567614,0.0,0.0,1.4326502400000003e+23,3.656274869247115e+22,0.0,0.0,0.0,0.0,0.0,0.0,2742.6355605125427,1824.0149026061783,0.0,0.0,0.0,0.0,-2742.6355605125427,1824.0149026061783,33.71467,26.01969,166239.34678170295,0.0
2026-06-02 05:00:00,HOUSTON,95.6,18.200695209866268,3.6,14.393876248925714,99.2,5.656854249492382,0.0,0.0,79.36,4.525483399593904,0.0,0.0,1.511903232e+23,8.62158893423434e+21,0.0,0.0,0.0,0.0,0.0,0.0,2675.3275974273683,1220.5290285237966,201.70718336105347,806.8970007357618,0.0,0.0,-2877.034780788422,1302.694585763018,29.539278,14.346791,166239.34678170295,0.0
2026-06-02 05:00:00,WEST,94.0,23.989793748209518,0.0,0.0,94.0,23.989793748209518,0.0,0.0,75.2,19.191834998567614,0.0,0.0,1.4326502400000003e+23,3.656274869247115e+22,0.0,0.0,0.0,0.0,0.0,0.0,2935.50528383255,1968.5166444879865,0.0,0.0,0.0,0.0,-2935.50528383255,1968.5166444879865,35.835194,26.73469,166239.34678170295,0.0
2026-06-02 06:00:00,HOUSTON,94.4,19.81135522669682,4.8,16.442850937072183,99.2,5.656854249492382,0.0,0.0,79.36,4.525483399593904,0.0,0.0,1.511903232e+23,8.62158893423434e+21,0.0,0.0,0.0,0.0,0.0,0.0,2680.4040103912353,1157.1553176476712,262.45677223205564,899.8121988144592,0.0,0.0,-2942.860782623291,1311.9210165209606,30.517689,15.205637,166239.34678170295,0.0
2026-06-02 06:00:00,WEST,90.0,30.30457633656632,0.0,0.0,90.0,30.30457633656632,0.0,0.0,72.0,24.243661069253058,0.0,0.0,1.3716864e+23,4.618708357625539e+22,0.0,0.0,0.0,0.0,0.0,0.0,2507.7134585380554,1581.3658202811764,0.0,0.0,0.0,0.0,-2507.7134585380554,1581.3658202811764,34.685223,25.141848,166239.34678170295,0.0
2026-06-02 07:00:00,HOUSTON,96.4,14.393876248925714,3.6,14.393876248925714,100.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,1.524096e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2539.964465332031,1166.358458490938,198.71983609199523,794.8887779026115,0.0,0.0,-2738.6843014240267,1434.8754121846894,27.837086,15.49591,166239.34678170295,0.0
2026-06-02 07:00:00,WEST,92.0,27.40475156178697,0.0,0.0,92.0,27.40475156178697,0.0,0.0,73.6,21.923801249429577,0.0,0.0,1.4021683200000003e+23,4.176747223631328e+22,0.0,0.0,0.0,0.0,0.0,0.0,2118.3771748244762,1595.9875326648255,0.0,0.0,0.0,0.0,-2118.3771748244762,1595.9875326648255,27.955477,22.688044,166239.34678170295,0.0
2026-06-02 08:00:00,HOUSTON,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,1.524096e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2213.057677268982,1165.5557572131688,0.0,0.0,0.0,0.0,-2213.057677268982,1165.5557572131688,22.130577,11.655558,166239.34678170295,0.0
2026-06-02 08:00:00,WEST,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,1.524096e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1926.7176404893398,1617.665929634814,0.0,0.0,0.0,0.0,-1926.7176404893398,1617.665929634814,19.267176,16.176659,166239.34678170295,0.0
2026-06-02 09:00:00,HOUSTON,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,1.524096e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2267.182117462158,1095.555084021041,0.0,0.0,0.0,0.0,-2267.182117462158,1095.555084021041,22.671822,10.955551,166239.34678170295,0.0
2026-06-02 09:00:00,WEST,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,1.524096e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1527.1295448541641,1357.6169110597225,0.0,0.0,0.0,0.0,-1527.1295448541641,1357.6169110597225,15.271296,13.576169,166239.34678170295,0.0
